19512,19400,19400,Keith,Jonie,10/6/1647,County Antrim
19513,19400,19400,Lynas,Camellia,25/4/1754,County Armagh
19514,19598,19553,Heaton,Jerrold,2/3/1773,Derbyshire
19515,19541,19400,Eilers,Shery,10/10/1773,Gloucestershire
19516,19556,19400,Imran,Faustino,22/8/1756,North Yorkshire
19517,19431,19500,Seddon,Tamela,25/10/1797,Essex
19518,19400,19400,Clamp,Jonie,10/11/1690,Moray
19519,19502,19400,Knowles,Reatha,23/9/1746,Mid Glamorgan
19520,19400,19580,Mustafa,Wilfred,20/1/1805,Nottinghamshire
19521,19400,19580,Mustafa,Gerald,7/7/1818,Nottinghamshire
19522,19573,19566,Escott,Carline,22/4/1801,Essex
19523,19400,19400,Wallace,Jarrett,24/10/1742,Merseyside
19524,19431,19500,Seddon,Adriane,4/12/1788,Clwyd
19560,19558,19400,Cashmore,Dorsey,21/7/1824,Lincolnshire
19561,19597,19507,Heaton,Bernie,10/4/1818,Nottinghamshire
19562,19491,19427,Ohanlon,Rosa,10/7/1755,Ayrshire and Arran
19563,19493,19553,Seddon,Socorro,26/2/1780,Clwyd
19564,19558,19400,Cashmore,Melodie,14/2/1814,Lincolnshire
19565,19452,19525,Leyland,Carson,14/8/1746,Suffolk
19566,19400,19400,Leeming,Cinda,27/4/1761,Cambridgeshire
19567,19499,19419,Griggs,Len,22/9/1791,Suffolk
19568,19400,19512,Keith,Abdul,20/8/1683,County Antrim
19569,19400,19400,Furey,Vergie,13/10/1669,Midlothian
19570,19400,19400,Markham,Aron,9/5/1760,Rutland
19571,19573,19566,Escott,Billie,22/7/1807,Essex
19572,19400,19482,Kampfner,Kena,18/9/1640,Lanarkshire
19573,19400,19400,Escott,Abram,29/7/1771,Essex
19574,19497,19518,Imran,Tandra,9/2/1729,Moray
19575,19479,19462,Mustafa,Hershel,7/4/1788,West Lothian
19576,19400,19512,Keith,Slyvia,1/8/1682,County Antrim
19577,19400,19400,Kore,Coralee,12/12/1765,Fife
19578,19542,19443,Mustafa,Hiram,26/3/1825,Essex
19579,19400,19526,Imran,Katy,21/6/1749,North Yorkshire
19580,19479,19599,Mustafa,Melia,4/6/1779,Nottinghamshire
19581,19479,19599,Mustafa,Brittani,21/3/1776,Nottinghamshire
19582,19598,19553,Heaton,Ezekiel,25/6/1779,Derbyshire
19583,19491,19427,Ohanlon,Jae,1/9/1756,Moray
19584,19528,19588,Wharton,Rupert,25/10/1706,Surrey
19585,19400,19400,Kampfner,Flora,23/11/1545,Lanarkshire
19586,19481,19534,Cashmore,Dustin,29/11/1743,The Stewartry of Kirkcudbright
19587,19484,19461,Griggs,Leandron,31/8/1758,County Armagh
19588,19400,19512,Keith,Peggy,16/8/1676,County Antrim
19589,19479,19599,Mustafa,Deandre,13/9/1774,Nottinghamshire
19590,19400,19566,Leeming,Efren,23/6/1798,Cambridgeshire
19591,19400,19400,Cashmore,Lindsy,12/9/1697,Lincolnshire
19592,19400,19400,Eilers,Hiram,10/3/1716,Essex
19593,19470,19518,Knowles,Hyman,30/12/1717,Mid Glamorgan
19594,19400,19400,Funnell,Hershel,11/9/1806,Clwyd
19595,19400,19400,Lines,Tiffanie,20/3/1723,Dyfed
19596,19400,19400,Toucet,Archie,4/11/1713,Perth and Kinross
19597,19598,19553,Heaton,Arlie,14/11/1780,County Derry
19598,19400,19400,Heaton,Russ,18/9/1745,County Derry
19599,19400,19400,Read,Doris,15/4/1747,Nottinghamshire
19600,19528,19588,Wharton,Elisha,10/5/1706,County Antrim
19601,19631,19700,Seddon,Bernard,18/2/1807,Clwyd
19602,19770,19622,Markham,Aron,2/11/1791,Rutland
19603,19727,19634,Kore,Marilu,5/8/1824,Fife
19604,19659,19749,Stephens,Terrell,7/3/1757,West Midlands
19605,19695,19654,Raine,Toby,7/12/1723,Gloucestershire
19606,19699,19619,Griggs,Joi,17/1/1784,Suffolk
19607,19793,19795,Knowles,Tuan,27/3/1751,Dyfed
19608,19681,19734,Cashmore,Jenette,13/1/1753,The Stewartry of Kirkcudbright
19609,19798,19753,Heaton,Antione,3/5/1782,County Derry
19610,19691,19627,Ohanlon,Len,4/11/1755,South Yorkshire
19611,19652,19725,Leyland,Efren,26/4/1758,County Antrim
19612,19600,19600,Lester,Edmond,29/6/1806,Bristol
19613,19681,19734,Cashmore,Terrell,17/6/1745,Lincolnshire
19614,19728,19788,Wharton,Inga,23/9/1705,Surrey
19615,19686,19731,Wharton,Natasha,8/1/1736,City of Edinburgh
19616,19618,19711,Kampfner,Archie,25/1/1703,County Down
19617,19698,19662,Cashmore,Garnet,2/1/1786,West Lothian
19618,19600,19772,Kampfner,Brent,9/9/1670,Lanarkshire
19619,19792,19749,Eilers,Kena,15/10/1748,Suffolk
19620,19600,19643,Escott,Abram,9/1/1822,Essex
19621,19618,19711,Kampfner,Stacey,30/7/1694,County Down
19622,19681,19653,Cashmore,Bertha,7/11/1752,North Yorkshire
19623,19679,19662,Mustafa,Bud,16/8/1784,West Lothian
19624,19775,19600,Mustafa,Eleonor,4/8/1818,West Lothian
19625,19670,19718,Knowles,Shayna,26/1/1720,Moray
19626,19773,19752,Escott,Camellia,3/3/1796,Essex
19627,19697,19718,Imran,Lu,1/1/1718,Moray
19628,19652,19725,Leyland,Flora,18/10/1749,County Antrim
19629,19792,19739,Eilers,Yanira,1/5/1751,Essex
19630,19792,19739,Eilers,Joelle,27/12/1742,East Riding of Yorkshire
19631,19693,19600,Seddon,Emmett,11/6/1771,Clwyd
19632,19659,19749,Stephens,Shirlene,13/10/1752,West Midlands
19633,19742,19643,Mustafa,Echo,1/7/1823,Cornwall
19634,19645,19713,Cashmore,Elfriede,21/10/1787,County Armagh
19635,19796,19726,Toucet,Robert,23/2/1744,Gloucestershire
19636,19695,19654,Raine,Karie,29/9/1717,Gloucestershire
19637,19645,19713,Cashmore,Goldie,22/12/1785,Lincolnshire
19638,19600,19780,Mustafa,Foster,13/6/1813,Nottinghamshire
19639,19600,19600,Kimble,Tiffanie,19/11/1807,Caithness
19640,19773,19752,Escott,Sheryll,9/10/1792,Essex
19641,19693,19753,Seddon,Dayle,8/11/1783,Derbyshire
19642,19679,19662,Mustafa,Jeanna,2/2/1784,Cornwall
19643,19773,19766,Escott,Merrilee,25/5/1791,Essex
19644,19600,19672,Mustafa,Jan,10/11/1861,West Lothian
19645,19681,19600,Cashmore,Christian,14/5/1753,Lincolnshire
19646,19742,19643,Mustafa,Whitney,6/12/1820,Cornwall
19647,19600,19726,Imran,Emery,19/7/1748,North Yorkshire
19648,19679,19799,Mustafa,Yanira,5/3/1777,Nottinghamshire
19649,19600,19780,Mustafa,Terry,8/4/1815,Nottinghamshire
19650,19684,19661,Griggs,Kathie,26/3/1757,Herefordshire
19651,19600,19763,Seddon,Garret,24/6/1817,Clwyd
19652,19600,19600,Leyland,Elvis,2/7/1720,Suffolk
19653,19697,19718,Imran,Callie,17/9/1721,North Yorkshire
19654,19660,19600,Kampfner,Margrett,4/9/1684,Lanarkshire
19655,19689,19779,Emerick,Arlie,5/4/1775,Shropshire
19656,19783,19600,Ohanlon,Jordon,16/9/1788,Moray
19657,19659,19749,Stephens,Leanne,28/12/1754,Moray
19658,19600,19600,Yetman,Tanesha,17/12/1802,County Armagh
19659,19710,19600,Stephens,Earnest,10/6/1720,West Midlands
19660,19600,19682,Kampfner,Ollie,24/11/1649,Lanarkshire
19661,19600,19776,Keith,Gertrud,12/12/1721,County Antrim
19662,19600,19600,Lanham,Shawanna,30/3/1755,West Lothian
19663,19686,19731,Wharton,Franklyn,7/7/1741,Midlothian
19664,19702,19600,Knowles,Louann,7/3/1742,Mid Glamorgan
19665,19684,19661,Griggs,Antione,30/5/1755,Nairn
19666,19681,19600,Cashmore,Deedra,21/3/1759,Lincolnshire
19667,19670,19600,Knowles,Angelina,7/11/1716,Mid Glamorgan
19668,19600,19712,Keith,Delmer,21/2/1681,County Antrim
19669,19773,19766,Escott,Shelton,15/2/1799,Cambridgeshire
19670,19746,19600,Knowles,Rupert,29/7/1684,Mid Glamorgan
19671,19684,19661,Griggs,Waylon,7/10/1763,County Armagh
19672,19775,19600,Mustafa,Charlena,7/2/1825,West Lothian
19673,19652,19725,Leyland,Nikita,23/12/1752,Suffolk
19674,19800,19600,Wharton,Rolando,25/1/1744,County Antrim
19675,19600,19766,Leeming,Trisha,2/3/1790,Cambridgeshire
19676,19723,19753,Wallace,Raisa,4/5/1781,Merseyside
19677,19727,19634,Kore,Faustino,3/11/1825,Fife
19678,19600,19600,Palin,Dwain,18/5/1807,Powys
19679,19600,19736,Mustafa,Toney,13/10/1751,Cornwall
19680,19684,19661,Griggs,Marco,8/11/1757,Nairn
19681,19600,19791,Cashmore,Herman,8/12/1724,Lincolnshire
19682,19600,19730,Kampfner,Bronwyn,27/1/1609,Lanarkshire
19683,19600,19600,Adderley,Kurt,21/12/1802,Buckinghamshire
19684,19600,19600,Griggs,Franklyn,5/8/1724,Nairn
19685,19797,19707,Heaton,Pierre,9/6/1816,County Derry
19686,19728,19788,Wharton,Sol,11/12/1708,City of Edinburgh
19687,19600,19725,Imran,Marcelene,3/7/1760,North Yorkshire
19688,19600,19772,Kampfner,Leandron,21/11/1669,Lanarkshire
19689,19600,19600,Emerick,Franklyn,19/2/1743,Ross and Cromarty
19690,19618,19711,Kampfner,Ocie,26/4/1696,Lanarkshire
19691,19600,19600,Ohanlon,Whitney,12/7/1721,Ayrshire and Arran
19692,19691,19627,Ohanlon,Dewayne,22/9/1749,Ayrshire and Arran
19693,19600,19600,Seddon,Raul,18/3/1744,Clwyd
19694,19778,19600,Mustafa,Pablo,11/6/1854,Essex
19695,19738,19600,Raine,Shelton,9/1/1683,City of Edinburgh
19696,19698,19662,Cashmore,Ona,20/12/1793,Lincolnshire
19697,19600,19600,Imran,Martin,25/5/1688,North Yorkshire
19698,19681,19653,Cashmore,Rupert,13/1/1754,Lincolnshire
19699,19684,19661,Griggs,Fredrick,22/11/1754,County Armagh
19700,19792,19739,Eilers,Shawanna,6/1/1758,Essex
19701,19771,19600,Escott,Nancie,2/4/1835,Essex
19702,19670,19718,Knowles,Pierre,10/10/1717,Mid Glamorgan
19703,19684,19661,Griggs,Sheryll,28/2/1757,County Armagh
19704,19758,19600,Cashmore,Dorsey,22/5/1822,Lincolnshire
19725,19697,19718,Imran,Tomeka,29/9/1722,North Yorkshire
19726,19697,19718,Imran,Hollie,17/8/1717,North Yorkshire
19727,19600,19777,Kore,Gerardo,8/3/1797,Fife
19728,19600,19600,Wharton,Claud,1/4/1669,City of Edinburgh
19729,19652,19725,Leyland,Parker,9/7/1751,North Yorkshire
19730,19600,19785,Kampfner,Joi,8/3/1577,Lanarkshire
19731,19600,19769,Furey,Dayle,16/3/1706,Midlothian
19732,19792,19600,Eilers,Lonny,18/10/1750,Essex
19733,19768,19600,Keith,Abraham,2/12/1716,County Antrim
19734,19600,19600,Cann,Tamatha,5/1/1718,The Stewartry of Kirkcudbright
19735,19686,19731,Wharton,Emery,6/6/1745,City of Edinburgh
19736,19600,19600,Mustafa,Ka,16/1/1720,Cornwall
19737,19600,19712,Keith,Stacey,22/7/1683,County Antrim
19738,19600,19600,Raine,Arlie,3/11/1645,City of Edinburgh
19739,19695,19654,Raine,Myung,8/5/1722,Gloucestershire
19740,19689,19779,Emerick,Fredrick,5/7/1778,Shropshire
19741,19792,19739,Eilers,Devin,23/2/1744,Gloucestershire
19742,19679,19799,Mustafa,Broderick,5/1/1784,Cornwall
19743,19600,19772,Kampfner,Bette,7/11/1676,Lanarkshire
19744,19660,19600,Kampfner,Rosario,15/7/1681,Lanarkshire
19745,19631,19700,Seddon,Claire,23/2/1791,Clwyd
19746,19600,19600,Knowles,Geraldo,13/10/1657,Mid Glamorgan
19747,19681,19653,Cashmore,Adriane,11/1/1750,Lincolnshire
19748,19773,19766,Escott,Napoleon,26/3/1797,Cambridgeshire
19749,19697,19718,Imran,Bronwyn,11/6/1720,Moray
19750,19679,19799,Mustafa,Kelvin,21/1/1776,Cornwall
19751,19698,19662,Cashmore,Trudi,20/6/1794,West Lothian
19752,19600,19600,Kill,Luanne,1/3/1763,County Fermanagh
19753,19600,19600,Kamara,Shirlene,21/9/1753,Derbyshire
19754,19792,19739,Eilers,Davina,18/10/1753,Gloucestershire
19755,19681,19653,Cashmore,Jacelyn,14/8/1752,North Yorkshire
19756,19697,19718,Imran,Luis,16/8/1724,North Yorkshire
19757,19600,19799,Read,Foster,19/7/1776,Nottinghamshire
19758,19645,19713,Cashmore,Gonzalo,4/7/1789,Lincolnshire
19759,19792,19739,Eilers,Katy,12/1/1755,Gloucestershire
19705,19679,19662,Mustafa,Luis,7/5/1790,Cornwall
19706,19600,19600,Ostler,Rosendo,23/5/1806,Lincolnshire
19707,19600,19600,Latham,Dayle,21/2/1779,Nottinghamshire
19708,19600,19600,Opayne,Nicholas,6/5/1800,County Down
19709,19600,19763,Seddon,Abram,17/9/1811,Clwyd
19710,19600,19600,Stephens,Merrill,16/4/1692,West Midlands
19711,19600,19600,Kitson,Giselle,20/9/1663,County Down
19712,19600,19600,Keith,Jonie,10/6/1647,County Antrim
19713,19600,19600,Lynas,Camellia,25/4/1754,County Armagh
19714,19798,19753,Heaton,Jerrold,2/3/1773,Derbyshire
19715,19741,19600,Eilers,Shery,10/10/1773,Gloucestershire
19716,19756,19600,Imran,Faustino,22/8/1756,North Yorkshire
19717,19631,19700,Seddon,Tamela,25/10/1797,Essex
19718,19600,19600,Clamp,Jonie,10/11/1690,Moray
19719,19702,19600,Knowles,Reatha,23/9/1746,Mid Glamorgan
19720,19600,19780,Mustafa,Wilfred,20/1/1805,Nottinghamshire
19721,19600,19780,Mustafa,Gerald,7/7/1818,Nottinghamshire
19722,19773,19766,Escott,Carline,22/4/1801,Essex
19723,19600,19600,Wallace,Jarrett,24/10/1742,Merseyside
19724,19631,19700,Seddon,Adriane,4/12/1788,Clwyd
19760,19758,19600,Cashmore,Dorsey,21/7/1824,Lincolnshire
19761,19797,19707,Heaton,Bernie,10/4/1818,Nottinghamshire
19762,19691,19627,Ohanlon,Rosa,10/7/1755,Ayrshire and Arran
19763,19693,19753,Seddon,Socorro,26/2/1780,Clwyd
19764,19758,19600,Cashmore,Melodie,14/2/1814,Lincolnshire
19765,19652,19725,Leyland,Carson,14/8/1746,Suffolk
19766,19600,19600,Leeming,Cinda,27/4/1761,Cambridgeshire
19767,19699,19619,Griggs,Len,22/9/1791,Suffolk
19768,19600,19712,Keith,Abdul,20/8/1683,County Antrim
19769,19600,19600,Furey,Vergie,13/10/1669,Midlothian
19770,19600,19600,Markham,Aron,9/5/1760,Rutland
19771,19773,19766,Escott,Billie,22/7/1807,Essex
19772,19600,19682,Kampfner,Kena,18/9/1640,Lanarkshire
19773,19600,19600,Escott,Abram,29/7/1771,Essex
19774,19697,19718,Imran,Tandra,9/2/1729,Moray
19775,19679,19662,Mustafa,Hershel,7/4/1788,West Lothian
19776,19600,19712,Keith,Slyvia,1/8/1682,County Antrim
19777,19600,19600,Kore,Coralee,12/12/1765,Fife
19778,19742,19643,Mustafa,Hiram,26/3/1825,Essex
19779,19600,19726,Imran,Katy,21/6/1749,North Yorkshire
19780,19679,19799,Mustafa,Melia,4/6/1779,Nottinghamshire
19781,19679,19799,Mustafa,Brittani,21/3/1776,Nottinghamshire
19782,19798,19753,Heaton,Ezekiel,25/6/1779,Derbyshire
19783,19691,19627,Ohanlon,Jae,1/9/1756,Moray
19784,19728,19788,Wharton,Rupert,25/10/1706,Surrey
19785,19600,19600,Kampfner,Flora,23/11/1545,Lanarkshire
19786,19681,19734,Cashmore,Dustin,29/11/1743,The Stewartry of Kirkcudbright
19787,19684,19661,Griggs,Leandron,31/8/1758,County Armagh
19788,19600,19712,Keith,Peggy,16/8/1676,County Antrim
19789,19679,19799,Mustafa,Deandre,13/9/1774,Nottinghamshire
19790,19600,19766,Leeming,Efren,23/6/1798,Cambridgeshire
19791,19600,19600,Cashmore,Lindsy,12/9/1697,Lincolnshire
19792,19600,19600,Eilers,Hiram,10/3/1716,Essex
19793,19670,19718,Knowles,Hyman,30/12/1717,Mid Glamorgan
19794,19600,19600,Funnell,Hershel,11/9/1806,Clwyd
19795,19600,19600,Lines,Tiffanie,20/3/1723,Dyfed
19796,19600,19600,Toucet,Archie,4/11/1713,Perth and Kinross
19797,19798,19753,Heaton,Arlie,14/11/1780,County Derry
19798,19600,19600,Heaton,Russ,18/9/1745,County Derry
19799,19600,19600,Read,Doris,15/4/1747,Nottinghamshire
19800,19728,19788,Wharton,Elisha,10/5/1706,County Antrim
19801,19831,19900,Seddon,Bernard,18/2/1807,Clwyd
19802,19970,19822,Markham,Aron,2/11/1791,Rutland
19803,19927,19834,Kore,Marilu,5/8/1824,Fife
19804,19859,19949,Stephens,Terrell,7/3/1757,West Midlands
19805,19895,19854,Raine,Toby,7/12/1723,Gloucestershire
19806,19899,19819,Griggs,Joi,17/1/1784,Suffolk
19807,19993,19995,Knowles,Tuan,27/3/1751,Dyfed
19808,19881,19934,Cashmore,Jenette,13/1/1753,The Stewartry of Kirkcudbright
19809,19998,19953,Heaton,Antione,3/5/1782,County Derry
19810,19891,19827,Ohanlon,Len,4/11/1755,South Yorkshire
19811,19852,19925,Leyland,Efren,26/4/1758,County Antrim
19812,19800,19800,Lester,Edmond,29/6/1806,Bristol
19813,19881,19934,Cashmore,Terrell,17/6/1745,Lincolnshire
19814,19928,19988,Wharton,Inga,23/9/1705,Surrey
19815,19886,19931,Wharton,Natasha,8/1/1736,City of Edinburgh
19816,19818,19911,Kampfner,Archie,25/1/1703,County Down
19817,19898,19862,Cashmore,Garnet,2/1/1786,West Lothian
19818,19800,19972,Kampfner,Brent,9/9/1670,Lanarkshire
19819,19992,19949,Eilers,Kena,15/10/1748,Suffolk
19820,19800,19843,Escott,Abram,9/1/1822,Essex
19821,19818,19911,Kampfner,Stacey,30/7/1694,County Down
19822,19881,19853,Cashmore,Bertha,7/11/1752,North Yorkshire
19823,19879,19862,Mustafa,Bud,16/8/1784,West Lothian
19824,19975,19800,Mustafa,Eleonor,4/8/1818,West Lothian
19825,19870,19918,Knowles,Shayna,26/1/1720,Moray
19826,19973,19952,Escott,Camellia,3/3/1796,Essex
19827,19897,19918,Imran,Lu,1/1/1718,Moray
19828,19852,19925,Leyland,Flora,18/10/1749,County Antrim
19829,19992,19939,Eilers,Yanira,1/5/1751,Essex
19830,19992,19939,Eilers,Joelle,27/12/1742,East Riding of Yorkshire
19831,19893,19800,Seddon,Emmett,11/6/1771,Clwyd
19832,19859,19949,Stephens,Shirlene,13/10/1752,West Midlands
19833,19942,19843,Mustafa,Echo,1/7/1823,Cornwall
19834,19845,19913,Cashmore,Elfriede,21/10/1787,County Armagh
19835,19996,19926,Toucet,Robert,23/2/1744,Gloucestershire
19836,19895,19854,Raine,Karie,29/9/1717,Gloucestershire
19837,19845,19913,Cashmore,Goldie,22/12/1785,Lincolnshire
19838,19800,19980,Mustafa,Foster,13/6/1813,Nottinghamshire
19839,19800,19800,Kimble,Tiffanie,19/11/1807,Caithness
19840,19973,19952,Escott,Sheryll,9/10/1792,Essex
19841,19893,19953,Seddon,Dayle,8/11/1783,Derbyshire
19842,19879,19862,Mustafa,Jeanna,2/2/1784,Cornwall
19843,19973,19966,Escott,Merrilee,25/5/1791,Essex
19844,19800,19872,Mustafa,Jan,10/11/1861,West Lothian
19845,19881,19800,Cashmore,Christian,14/5/1753,Lincolnshire
19846,19942,19843,Mustafa,Whitney,6/12/1820,Cornwall
19847,19800,19926,Imran,Emery,19/7/1748,North Yorkshire
19848,19879,19999,Mustafa,Yanira,5/3/1777,Nottinghamshire
19849,19800,19980,Mustafa,Terry,8/4/1815,Nottinghamshire
19850,19884,19861,Griggs,Kathie,26/3/1757,Herefordshire
19851,19800,19963,Seddon,Garret,24/6/1817,Clwyd
19852,19800,19800,Leyland,Elvis,2/7/1720,Suffolk
19853,19897,19918,Imran,Callie,17/9/1721,North Yorkshire
19854,19860,19800,Kampfner,Margrett,4/9/1684,Lanarkshire
19855,19889,19979,Emerick,Arlie,5/4/1775,Shropshire
19856,19983,19800,Ohanlon,Jordon,16/9/1788,Moray
19857,19859,19949,Stephens,Leanne,28/12/1754,Moray
19858,19800,19800,Yetman,Tanesha,17/12/1802,County Armagh
19859,19910,19800,Stephens,Earnest,10/6/1720,West Midlands
19860,19800,19882,Kampfner,Ollie,24/11/1649,Lanarkshire
19861,19800,19976,Keith,Gertrud,12/12/1721,County Antrim
19862,19800,19800,Lanham,Shawanna,30/3/1755,West Lothian
19863,19886,19931,Wharton,Franklyn,7/7/1741,Midlothian
19864,19902,19800,Knowles,Louann,7/3/1742,Mid Glamorgan
19865,19884,19861,Griggs,Antione,30/5/1755,Nairn
19866,19881,19800,Cashmore,Deedra,21/3/1759,Lincolnshire
19867,19870,19800,Knowles,Angelina,7/11/1716,Mid Glamorgan
19868,19800,19912,Keith,Delmer,21/2/1681,County Antrim
19869,19973,19966,Escott,Shelton,15/2/1799,Cambridgeshire
19870,19946,19800,Knowles,Rupert,29/7/1684,Mid Glamorgan
19871,19884,19861,Griggs,Waylon,7/10/1763,County Armagh
19872,19975,19800,Mustafa,Charlena,7/2/1825,West Lothian
19873,19852,19925,Leyland,Nikita,23/12/1752,Suffolk
19874,20000,19800,Wharton,Rolando,25/1/1744,County Antrim
19875,19800,19966,Leeming,Trisha,2/3/1790,Cambridgeshire
19876,19923,19953,Wallace,Raisa,4/5/1781,Merseyside
19877,19927,19834,Kore,Faustino,3/11/1825,Fife
19878,19800,19800,Palin,Dwain,18/5/1807,Powys
19879,19800,19936,Mustafa,Toney,13/10/1751,Cornwall
19880,19884,19861,Griggs,Marco,8/11/1757,Nairn
19881,19800,19991,Cashmore,Herman,8/12/1724,Lincolnshire
19882,19800,19930,Kampfner,Bronwyn,27/1/1609,Lanarkshire
19883,19800,19800,Adderley,Kurt,21/12/1802,Buckinghamshire
19884,19800,19800,Griggs,Franklyn,5/8/1724,Nairn
19885,19997,19907,Heaton,Pierre,9/6/1816,County Derry
19886,19928,19988,Wharton,Sol,11/12/1708,City of Edinburgh
19887,19800,19925,Imran,Marcelene,3/7/1760,North Yorkshire
19888,19800,19972,Kampfner,Leandron,21/11/1669,Lanarkshire
19889,19800,19800,Emerick,Franklyn,19/2/1743,Ross and Cromarty
19890,19818,19911,Kampfner,Ocie,26/4/1696,Lanarkshire
19891,19800,19800,Ohanlon,Whitney,12/7/1721,Ayrshire and Arran
19892,19891,19827,Ohanlon,Dewayne,22/9/1749,Ayrshire and Arran
19893,19800,19800,Seddon,Raul,18/3/1744,Clwyd
19894,19978,19800,Mustafa,Pablo,11/6/1854,Essex
19895,19938,19800,Raine,Shelton,9/1/1683,City of Edinburgh
19896,19898,19862,Cashmore,Ona,20/12/1793,Lincolnshire
19897,19800,19800,Imran,Martin,25/5/1688,North Yorkshire
19898,19881,19853,Cashmore,Rupert,13/1/1754,Lincolnshire
19899,19884,19861,Griggs,Fredrick,22/11/1754,County Armagh
19900,19992,19939,Eilers,Shawanna,6/1/1758,Essex
19901,19971,19800,Escott,Nancie,2/4/1835,Essex
19902,19870,19918,Knowles,Pierre,10/10/1717,Mid Glamorgan
19903,19884,19861,Griggs,Sheryll,28/2/1757,County Armagh
19904,19958,19800,Cashmore,Dorsey,22/5/1822,Lincolnshire
19925,19897,19918,Imran,Tomeka,29/9/1722,North Yorkshire
19926,19897,19918,Imran,Hollie,17/8/1717,North Yorkshire
19927,19800,19977,Kore,Gerardo,8/3/1797,Fife
19928,19800,19800,Wharton,Claud,1/4/1669,City of Edinburgh
19929,19852,19925,Leyland,Parker,9/7/1751,North Yorkshire
19930,19800,19985,Kampfner,Joi,8/3/1577,Lanarkshire
19931,19800,19969,Furey,Dayle,16/3/1706,Midlothian
19932,19992,19800,Eilers,Lonny,18/10/1750,Essex
19933,19968,19800,Keith,Abraham,2/12/1716,County Antrim
19934,19800,19800,Cann,Tamatha,5/1/1718,The Stewartry of Kirkcudbright
19935,19886,19931,Wharton,Emery,6/6/1745,City of Edinburgh
19936,19800,19800,Mustafa,Ka,16/1/1720,Cornwall
19937,19800,19912,Keith,Stacey,22/7/1683,County Antrim
19938,19800,19800,Raine,Arlie,3/11/1645,City of Edinburgh
19939,19895,19854,Raine,Myung,8/5/1722,Gloucestershire
19940,19889,19979,Emerick,Fredrick,5/7/1778,Shropshire
19941,19992,19939,Eilers,Devin,23/2/1744,Gloucestershire
19942,19879,19999,Mustafa,Broderick,5/1/1784,Cornwall
19943,19800,19972,Kampfner,Bette,7/11/1676,Lanarkshire
19944,19860,19800,Kampfner,Rosario,15/7/1681,Lanarkshire
19945,19831,19900,Seddon,Claire,23/2/1791,Clwyd
19946,19800,19800,Knowles,Geraldo,13/10/1657,Mid Glamorgan
19947,19881,19853,Cashmore,Adriane,11/1/1750,Lincolnshire
19948,19973,19966,Escott,Napoleon,26/3/1797,Cambridgeshire
19949,19897,19918,Imran,Bronwyn,11/6/1720,Moray
19950,19879,19999,Mustafa,Kelvin,21/1/1776,Cornwall
19951,19898,19862,Cashmore,Trudi,20/6/1794,West Lothian
19952,19800,19800,Kill,Luanne,1/3/1763,County Fermanagh
19953,19800,19800,Kamara,Shirlene,21/9/1753,Derbyshire
19954,19992,19939,Eilers,Davina,18/10/1753,Gloucestershire
19955,19881,19853,Cashmore,Jacelyn,14/8/1752,North Yorkshire
19956,19897,19918,Imran,Luis,16/8/1724,North Yorkshire
19957,19800,19999,Read,Foster,19/7/1776,Nottinghamshire
19958,19845,19913,Cashmore,Gonzalo,4/7/1789,Lincolnshire
19959,19992,19939,Eilers,Katy,12/1/1755,Gloucestershire
19905,19879,19862,Mustafa,Luis,7/5/1790,Cornwall
19906,19800,19800,Ostler,Rosendo,23/5/1806,Lincolnshire
19907,19800,19800,Latham,Dayle,21/2/1779,Nottinghamshire
19908,19800,19800,Opayne,Nicholas,6/5/1800,County Down
19909,19800,19963,Seddon,Abram,17/9/1811,Clwyd
19910,19800,19800,Stephens,Merrill,16/4/1692,West Midlands
19911,19800,19800,Kitson,Giselle,20/9/1663,County Down
19912,19800,19800,Keith,Jonie,10/6/1647,County Antrim
19913,19800,19800,Lynas,Camellia,25/4/1754,County Armagh
19914,19998,19953,Heaton,Jerrold,2/3/1773,Derbyshire
19915,19941,19800,Eilers,Shery,10/10/1773,Gloucestershire
19916,19956,19800,Imran,Faustino,22/8/1756,North Yorkshire
19917,19831,19900,Seddon,Tamela,25/10/1797,Essex
19918,19800,19800,Clamp,Jonie,10/11/1690,Moray
19919,19902,19800,Knowles,Reatha,23/9/1746,Mid Glamorgan
19920,19800,19980,Mustafa,Wilfred,20/1/1805,Nottinghamshire
19921,19800,19980,Mustafa,Gerald,7/7/1818,Nottinghamshire
19922,19973,19966,Escott,Carline,22/4/1801,Essex
19923,19800,19800,Wallace,Jarrett,24/10/1742,Merseyside
19924,19831,19900,Seddon,Adriane,4/12/1788,Clwyd
19960,19958,19800,Cashmore,Dorsey,21/7/1824,Lincolnshire
19961,19997,19907,Heaton,Bernie,10/4/1818,Nottinghamshire
19962,19891,19827,Ohanlon,Rosa,10/7/1755,Ayrshire and Arran
19963,19893,19953,Seddon,Socorro,26/2/1780,Clwyd
19964,19958,19800,Cashmore,Melodie,14/2/1814,Lincolnshire
19965,19852,19925,Leyland,Carson,14/8/1746,Suffolk
19966,19800,19800,Leeming,Cinda,27/4/1761,Cambridgeshire
19967,19899,19819,Griggs,Len,22/9/1791,Suffolk
19968,19800,19912,Keith,Abdul,20/8/1683,County Antrim
19969,19800,19800,Furey,Vergie,13/10/1669,Midlothian
19970,19800,19800,Markham,Aron,9/5/1760,Rutland
19971,19973,19966,Escott,Billie,22/7/1807,Essex
